0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.837500000000000000e+01,9.375000000000000000e-01,0.000000000000000000e+00
-3.837500000000000000e+01,9.375000000000000000e-01,0.000000000000000000e+00
-3.837500000000000000e+01,9.375000000000000000e-01,0.000000000000000000e+00
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-4.637500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
-3.837500000000000000e+01,9.375000000000000000e-01,-6.250000000000000000e-02
